"PSG Login ID","Intel Login ID","Intel WWID","PSG EMP ID"
"TSARVEY","TSARVEY","11656545","10994"
"TSCHEBYE","TOMSCHEB","11663267","11074"
"TSCHULTE","TMSCHULT","11645121","00970"
"TSINGH","ROCKYTEJ","11644110","04213"
"TSLOH","TICKSERN","11684533","11487"
"TSPYROU","ASPYROU","11645865","09115"
"TSTAN","TSTAN","11645458","02761"
"TSYAN","YSHI1","11646736","06937"
"TSYENG","TSYENG","11646389","06235"
"TTARVAIN","TTARVAIN","11645389","02458"
"TTCHONG","TCHONG7","10692219","05587"
"TTDO","TOANTDO","11645354","02319"
"TTELLAS","TTELLAS","11646270","06000"
"TTHAYER","THORTHAY","11645838","09169"
"TTHOMAS","TLTHOMA2","11226837","11416"
"TTOPE","TTOPE","11586255","11333"
"TTRAN","THUNGOCM","11645274","01785"
"TTSEE","TTSEE","11645440","02698"
"TTTAN","TTTAN","10003225","03331"
"TTTOONG","TTTOONG","11646022","05262"
"TTU","TDTU","11645748","04085"
"TUSHIO","TUSHIO","11646500","07979"
"TVANDERH","TVANDERH","11644135","04302"
"TVANLANG","TVANLANG","11644176","10839"
"TVO","TNVO","11644694","09383"
"TVTRAN","TUANT","10556969","10296"
"TWCHIAN","TWCHIAN","11646583","08137"
"TWELCH","TWELCH","11574873","11191"
"TWENG","TWENG","11646628","07798"
"TWHITING","TWHITING","11645973","05073"
"TWLIM","TWLIM","11645526","02926"
"TWONG","TAISWONG","11645610","10155"
"TWOOI","TWOOI","11525342","10714"
"TWTAN","TTAN25","10716963","06041"
"TWTSE","TUCKWAHT","11646437","06433"
"TXHOANG","TXHOANG","11645115","00939"
"TXIA","YXIA","11644315","04744"
"TYASUMA","TYASUMA","11648143","05293"
"TYFANG","TZEYUANF","11645819","09288"
"TYLIM","LIMTECKY","10716755","03936"
"TYOUNGSC","TYOUNGSC","11672871","11228"
"TYSIM","TYSIM","11042031","07090"
"TYU","YUTIM","11644652","08744"
"TYYEOH","TYYEOH","11646811","07113"
"TZHANG","ZHANGTOM","11644964","10431"
"TZHAO","MINZHAO","11644289","04640"
"TZKOAY","KOAYTENG","11684531","11565"
"TZUMWALT","TZUMWALT","11646533","06642"
"TZYLIM","TZYLIM","11646459","06449"
"UAHMED","USMANAHM","11646591","08119"
"UAYDONAT","UAYDONAT","11646697","07792"
"UCHU","UCHU","11646265","08301"
"UMUGHAL","UMUGHAL","11645975","05082"
"UPANDA","UPANDAX","10598852","11920"
"VAGARWAL","VAIBHAVA","11645172","10299"
"VALARCON","ALARCONV","10507065","11499"
"VARAO","RAOVANDA","11644813","09583"
"VARILD","VARILD","11645662","03470"
"VBCLEE","VBCLEE","11644645","10549"
"VBONAVEN","VBONAVEN","11656541","10978"
"VBOREICH","VBOREICH","11644329","10744"
"VBRIDGER","VINCEBRI","10676023","08718"
"VBSUBRAM","VIGNESH1","11679869","11412"
"VCHAN","VINSONCH","11645252","01650"
"VCHONG","VCHONG","11337447","08015"
"VCKOK","VCKOK","11268852","08868"
"VCOMBS","VCOMBS","11644873","09705"
"VCUI","VCUI","11644543","08604"
"VDEVERSH","VDEVERSH","11644475","09293"
"VDHUDASH","VMDHUDAS","11667860","11165"
"VDOKANIA","VDOKANIA","11678248","11382"
"VDONG","VDONG","11644388","08323"
"VDURAIRA","VDURAIRA","11452618","11264"
"VFOROUTA","VFOROUTA","11674460","11292"
"VGANESAN","VIJAYGAN","11645802","10042"
"VGODSOE","VGODSOE","11645618","10132"
"VGOVINDA","GOVINDAS","11646390","06246"
"VHOOL","HOOLVINC","11645691","03737"
"VHOSOOR","VHOSOOR","11707242","11516"
"VHU","VYHU","11644196","04375"
"VHUI","VHUI","11644880","09714"
"VIBKUMAR","VIBHAKUM","11685436","11552"
"VICHANG","VICHANG","11646010","05213"
"VICWANG","VICWANG","11646412","06308"
"VIKRISHN","VKRISHN1","10509455","11375"
"VILEE","LEEYONGJ","11676289","11335"
"VITAM","VITAM","11646532","06637"
"VIYANG","VIYANG","11646411","06307"
"VJAIN","JAINVISH","11654538","10814"
"VKAKOLLU","VKAKOLLU","11041936","11641"
"VKAMATH","VMKAMATH","11644843","09657"
"VKHAMKAR","VKHAMKAR","11644770","10468"
"VKONDAPA","VMKONDAP","11644769","10467"
"VKUTHIAL","VKUTHIAL","11681583","11422"
"VKVALLAM","VVALLAMK","11581296","11427"
"VLCHEE","VLCHEE","11646707","07747"
"VLE","VIVIANNE","11644679","00305"
"VLEE","VINCENT1","11644216","04429"
"VLU","VWLU","11646137","05605"
"VMAHADEV","VADALIMA","11645649","03420"
"VMANNAR","VKMANNAR","11681594","09987"
"VMANOHAR","VMANOHAR","11645558","03115"
"VMARURI","VMARURI","11645277","01794"
"VMAUER","VMAUER","11645371","02394"
"VMITCHEL","VMITCHEL","11646344","08268"
"VNALLURI","VNALLURI","11644774","10472"
"VNDAO","VNDAO","11644571","08678"
"VNEMANI","VNEMANI","11655130","10943"
"VNG","VIVIENKU","11646416","06322"
"VNGO","NGOVICTO","11051964","09539"
"VNLE","VNLE","11645241","01581"
"VNORTON","VNORTON","11646312","06134"
"VNULKAR","VNULKAR","11645042","09978"
"VONG","VONG","10684234","07356"
"VPATHAK","PATHAKVA","11645138","10359"
"VPILLOUD","VPILLOUD","11646355","08221"
"VPKKANCH","VKUMARKA","11691490","11513"
"VQCHANG","VOONQIAN","11681379","11314"
"VQUAN","VIVIANQU","11645731","03984"
"VRADHAKR","VARSHAR1","11644651","10554"
"VRAMAMUR","VEERARAG","11673265","11280"
"VREDDY","VINODRED","11646093","08835"
"VRUFF","VRUFFX","11709746","08031"
"VSALAM","VSALAM","11645470","02784"
"VSHANKAR","VGOWRISH","11647200","05843"
"VSHARMA","VIDHISHA","11644203","10818"
"VSKODAVA","VKODAVAL","11688543","11642"
"VSLUM","VSLUM","11644357","04770"
"VSONG","WEISONG2","11646741","06955"
"VSOWARD","VSOWARD","11646116","05465"
"VSTUEVE","VSTUEVE","11645002","09878"
"VSULAKHE","VSULAKHE","11646689","07917"
"VSURYANA","VSURYANA","11707282","11722"
"VTHATHA","VTHATHA","11491526","08913"
"VTOMCHAL","VTOMCHAL","11645099","00771"
"VVEDAGAR","VVEDAGAR","11690027","11657"
"VVIJAYEN","VVIJAYEN","11646880","07609"
"VVISHWAB","VVISHWAB","11646709","07753"
"VVNAMIRA","VNAMIRAN","11708170","11731"
"VVU","VUVICTOR","11644579","10657"
"VWALI","VCWALI","11274253","10903"
"VYADAVAL","VYADAVAL","11644139","04311"
"VYPOO","VPOO1","10692224","05659"
"VZHANG","VTZHANG","11646632","07793"
"VZHU","VINCENTZ","11644556","08648"
"WAWANG","WALTERWA","11666483","11139"
"WAWONG","WAYNEWON","11682264","11452"
"WBAO","JENNYBAO","11644621","10621"
"WBLI","WBLI","11644982","10403"
"WCADLER","WADLER","11676284","02822"
"WCCHO","WCCHO","11646212","05853"
"WCGOH","WCGOH","11448304","07690"
"WCHAN","WILLIAMK","10572808","10856"
"WCHING","CHINGWIL","11645071","10031"
"WCKOE","WKOE","10683668","10350"
"WCLAU","WCLAU","11645743","04038"
"WCLEONG","KLEONG4","10683712","08766"
"WCLIEW","WEICHIAN","10680898","10222"
"WCNG","WNG16","11375235","08688"
"WCPANG","WCPANG","11645346","02266"
"WCWONG","WEICHIEH","11646894","07316"
"WDAI","WENBODAI","11690945","11699"
"WDELL","WWDELL","11645687","03693"
"WDLIU","WDLIU","11646076","08920"
"WEBAO","PHILIPBA","11676281","11365"
"WECLIM","WECLIM","11646385","08126"
"WECOOI","COOI34","11376102","11512"
"WEHO","WEHO","11645800","10038"
"WEILI","WEILI5","11646494","07961"
"WEIXU","WEIWEIXU","11657290","10998"
"WEKLEE","WEKLEE","11380842","10117"
"WELGHARB","WELGHARB","10711019","09379"
"WELHO","WELHO","10630523","07287"
"WELI","LIWENYU","11646122","05500"
"WELIU","WELIU","11408475","08364"
"WELLEOW","WELLEOW","10005611","09696"
"WEWANG","WEWANG","11645068","10023"
"WEZHANG","WEZHANG","11646067","08941"
"WEZHU","WEZHU","11645604","10141"
"WFERGUSS","WFERGUSS","11645766","04154"
"WFGAN","WFGAN","11645786","10053"
"WFLOH","WAIFUNLO","11646780","07083"
"WGAO","WILLIAMG","11655581","10979"
"WGARCIA","WILLIEGA","11671772","11147"
"WGAW","WGAW","11644223","04461"
"WGGOH","WGGOH","11646746","06969"
"WGNG","WGNG","10693349","09859"
"WHCHIN","CHINWEIH","11645386","02453"
"WHEUNG","WHHEUNG","11689352","11638"
"WHLEONG","WHLEONG","10693432","07927"
"WHLIEW","WHLIEW","11646479","06499"
"WHLLEE","LEEW2","11668500","11114"
"WHLOK","WAIHONGL","11630355","05892"
"WHO","WGHO","11646521","06584"
"WHOU","WENHOU","11644479","09286"
"WHUNG","BERGENHU","11645369","02386"
"WHYLIN","WHYLIN","11644780","10453"
"WJCHIOK","WJCHIOK","11645887","04916"
"WJHOOI","WHOOI","10667733","05317"
"WJIN","WENYIJIN","11644923","09817"
"WJLEE","WOOJINLE","11657758","10923"
"WKCHIENG","WKCHIENG","11224994","10427"
"WKING","WKING","11646580","06782"
"WKNG","WKNG","11645466","02780"
"WKOOI","WKOOI","11645488","02814"
"WKSOOHOO","WKSOOHOO","11646551","06682"
"WKUO","WILLYKUO","11707283","11727"
"WKWONG","WKWONG1","10080574","11505"
"WLCHAN","WLCHAN","11644922","09816"
"WLCHEE","CHEEWILL","10665658","10105"
"WLCHEONG","WLCHEONG","11645757","04124"
"WLEE","WNLEE","10588512","09988"
"WLGOAY","WLGOAY","11645275","01787"
"WLHO","WLHO","11644118","04245"
"WLIM","WLIM3","10005970","08819"
"WLKONG","WLKONG","11646282","06025"
"WLLEE","WLEE97","11378913","05789"
"WLLIM","DLIM2","11223415","06412"
"WLNGO","WAILOONN","11409989","10936"
"WLOO","WOO","11644257","10756"
"WLTEOH","WEELEAMT","11672364","11232"
"WLYEOH","WLYEOH","11644431","10689"
"WMAHAKKA","WMAHAKKX","11707434","11831"
"WMAZOTTI","WMAZOTTI","11644567","08672"
"WMCHING","WMCHING","11341507","10530"
"WMOON","WMOON","10715601","08973"
"WMOYER","WMOYER","11645436","02680"
"WMWANG","WMWANG","10662179","03938"
"WMWONG","WAIMUNWO","11679863","11311"
"WNKHOR","WEINAMKH","11684528","11495"
"WNORDYKE","WNORDYKE","11646787","07728"
"WNYEOH","WNYEOH","11646812","07539"
"WPKOH","WPKOH","10712545","07771"
"WPLIM","WPLIM","11644910","09776"
"WPSOO","WEIPINSO","11646758","07003"
"WPWOO","WPWOO","11646785","07767"
"WQCHUAH","WCHUAH","11655133","10925"
"WQI","WEIYIQI","11655868","10975"
"WQIAN","WEIQIAN","11646051","05400"
"WQIU","WENXUANQ","11671379","11176"
"WSCHOO","WCHOO1","11374708","07077"
"WSGOH","WSGOH","11266376","10166"
"WSHUM","WSHUM","11646378","08153"
"WSTEOW","WSTEOW","11645761","04139"
"WSULAIMA","WSULAIMA","11646522","06591"
"WSVOON","WSVOON","11646611","07896"
"WTCHAN","WTCHAN","11646374","08148"
"WTCHONG","CHONGWAI","11646593","08134"
"WTCHOONG","WTCHOONG","11645861","09097"
"WTLOR","WTLOR","11646298","06087"
"WTWEE","WTWEE","11646556","06700"
"WTWONG","WTWONG","10709365","06973"
"WTYIP","WTYIP","10713048","11474"
"WVERCRUY","WARDVERC","11645613","10123"
"WWASHING","WWASHING","11645620","10135"
"WWLO","WWLO","11645399","02492"
"WWONG","WONGWILS","11645091","00634"
"WWTAN","WENGWEIX","11709831","11033"
"WWU","WUW","11646466","08022"
"WXUE","XUEWILLI","11645860","09094"
"WYAN","YANWENGU","11645789","10059"
"WYANG","WOONYEUH","11646503","06540"
"WYKHOR","WYKHOR","11646472","08048"
"WYKOAY","WYKOAY","11645446","02726"
"WYTHONG","WYTHONG","11645843","09184"
"WYU","WENBEIYU","11675540","11337"
"WYWENG","WYWENG","11644260","10761"
"WYWONG","WYWONG","11646677","06913"
"WZHONG","YIZHONG","11645745","04057"
"WZHU","ZHUWEIQI","11646630","07805"
"XANGUYEN","XANGUYEN","11492577","11563"
"XCHEN","CHENSEA1","11645964","08958"
"XDYAN","XDYAN","11644171","10831"
"XGUO","XINYUNGU","11644953","10441"
"XHUANG","XIRANHUA","11647217","08072"
"XIALI","LILEON","11677630","11380"
"XIALIU","XLIU11","10675717","10921"
"XIALZHAN","CHARLESZ","11688546","11629"
"XICHEN","XIAOHANC","10675343","10093"
"XIGUO","XINYAOGU","11708923","11748"
"XIHAN","XHAN3","10717712","11368"
"XILIU","XILIU","11645961","08954"
"XIWANG","XINYINGW","11688541","11556"
"XIXIAO","XIAO11","11666474","11131"
"XIXU","XUXIAOKA","11690952","11679"
"XJIANG","JIANG1","11646129","05536"
"XLI","LIXIAOY2","11646734","06932"
"XLIU","XIAOYINL","11644496","08487"
"XMA","MAXIAOM1","11679870","11414"
"XSCHENG","XINGSHE1","11689057","11661"
"XTIAN","XIANGTIA","11646496","07964"
"XUHE","XUHE","11660407","11072"
"XXIAO","XIAO1","11644598","10631"
"XXU","XIAOXU","11646082","08875"
"XYNG","XYNG","11646629","07799"
"XZHANG","XIZHANG","11646121","05498"
"YADLER","YUVALADL","11646800","07594"
"YAKASAKA","YAKASAKA","11644403","08355"
"YAZHOU","YAQINGZH","11647085","10883"
"YBCHUA","YEWBOONC","11673250","11158"
"YBIAN","YANGHUIB","11645831","09340"
"YBTAN","YUBINTAN","11571816","11576"
"YCAI","YUANCAI","11645039","09969"
"YCCHAN","STEVENYE","11409862","10165"
"YCCHANG","YCCHANG","11646207","08807"
"YCGOH","YGOH","11675186","06649"
"YCHO","YJCHO","11645107","00916"
"YCHOUIA","YOUNESCH","11644886","09722"
"YCKHOO","YCKHOO","11237217","06468"
"YCKHOR","YCKHOR","11645588","03329"
"YCLEE","YCLEE","11645928","09056"
"YCTAN","YCTAN","11646407","06301"
"YCTEOH","YCTEOH","11646671","06891"
"YCUI","YANCUI1","11646906","07372"
"YDUAN","YANDUAN","11707281","10020"
"YEEHLIM","YEEHLIM","11375951","10726"
"YEHLIM","YEHLIM","11644926","09821"
"YELTAN","YELTAN","11645728","03957"
"YENDO","YENDO","11645770","04160"
"YFCHEAH","YFCHEAH","11646612","07903"
"YFCHUNG","KATHYCHU","11671368","11219"
"YFKOK","YFKOK","11645364","02368"
"YFLEE","YFLEE","10003400","10137"
"YGAO","YIGAO","11645974","05079"
"YGZHU","YANGONGZ","11682615","11515"
"YHAMAMOT","YHAMAMOT","11644835","09638"
"YHASE","YHASE","11646924","07343"
"YHCHAN","YEWHOCKX","11685859","11675"
"YHCHEN","YHCHEN","11644322","10734"
"YHENG","YHENG1","11222719","09886"
"YHKAO","EKAO","11679876","11440"
"YHKHOO","YEEHONGK","11646425","06375"
"YHLOH","YIHAOLOH","11225598","07335"
"YHMOH","YHMOH","11646471","06475"
"YHO","YENTEHO","11689361","11649"
"YHOOI","YIHOWOOI","11644583","10664"
"YHU","YINGBOHU","11663268","11094"
"YHYEW","YHYEW","11645984","05124"
"YICHEW","YICHEW","11646332","06219"
"YIFTAN","YIFTAN","10720919","06447"
"YILLIM","YILLIM","10692115","06987"
"YILTAN","YILTAN","11646335","06229"
"YISWANG","WANGJERR","11655867","10957"
"YIZHAO","YIZHAO3","11648627","10900"
"YJDONG","YIKUIDON","11656913","11027"
"YJIANG","YARKEENJ","11646338","06234"
"YJKHOR","YJKHOR","11646516","08013"
"YJLOH","YJLOH","11338262","07172"
"YJNG","YJNG","11646232","08779"
"YKARIYA","YKARIYA","11646111","05452"
"YKATSUMA","YKATSUMA","11646113","05458"
"YKE","YANJINGK","11646672","06892"
"YKLEE","YKLEE","11646597","07945"
"YKLOW","YLOW","10683278","11355"
"YKLUM","YKLUM","11646331","06216"
"YKOH","KOHYILIN","11645479","10240"
"YKOMATSU","YKOMATSU","11646751","06976"
"YKPHANG","YKPHANG","11645702","03814"
"YKU","SIMONKU","11667892","11144"
"YKUNO","YASUSHIK","11644149","04347"
"YLCHEANG","YLCHEANG","11645280","01806"
"YLCHEN","CHENYULI","11645947","09005"
"YLEE","LAIKUMLE","11646164","05712"
"YLIAO","LIAOY","11668518","11161"
"YLIN","YIWENLIN","11672561","02078"
"YLKOK","YLKOK","11266001","06491"
"YLLIM","YLLIM","10668807","06220"
"YLLOO","YLLOO","11644650","08742"
"YLONG","LONGYUN","11646586","08067"
"YLSIM","YEELOONS","11645388","02456"
"YLSOO","YLSOO","11644448","10686"
"YLTAN","LIONELTA","11645384","02451"
"YLUO","YAQIAOLU","11690944","11690"
"YMA","YUMA","11645630","10107"
"YMALLARI","YMALLARI","11644670","00151"
"YMCHAN","YMCHAN","11645704","03822"
"YMKO","YETMANKO","11644288","04629"
"YMLEE","YOKEMOOI","11645418","02605"
"YMLIN","YMLIN","11646904","07381"
"YMNG","YMNG","11646530","06635"
"YMPEK","YMPEK","11644136","04303"
"YMTAN","TANCASS1","11216667","10134"
"YMYANG","YMYANG","11646404","06296"
"YNPUN","YNPUN","10716953","06044"
"YOHLEE","YOHLEE","11646863","07176"
"YOIGAWA","YOIGAWA","11644452","09220"
"YOJLEE","YLEE2","10669047","11211"
"YOKAMURA","YOWAN","11646410","06305"
"YOKAWAMU","YOSHIHAR","11645431","10263"
"YOMCHAN","CHANYONG","11658155","11024"
"YONZHANG","STEVEZHA","11678251","11385"
"YOSAITO","YOSAITO","11644928","09824"
"YOSLIM","LIMYONGS","11684519","11483"
"YOYCHOO","YOYCHOO","10641395","10272"
"YOZHANG","YOZHANG","11646423","06363"
"YPCHUAH","YCHUAH3","11225619","10876"
"YPENG","PENGYI","11645408","02568"
"YPWONG","YPWONG","11645633","10112"
"YQTEH","YINGQITE","11663240","11061"
"YSAITO","YOSHIAKI","11644463","09248"
"YSATO","YASUHIKO","11646340","08261"
"YSHE","YUESONGH","11645165","10311"
"YSHIBUYA","YSHIBUYA","11645991","05137"
"YSHIM","YUJEONGS","11646443","08177"
"YSHO","YOONSANH","10562446","07036"
"YSHYONG","DSHYONG","11684511","11567"
"YSLAU","YSLAU","11645118","10378"
"YSO","YWSO","11667859","11160"
"YSONG","SONGYOUN","11646619","07839"
"YSSOH","YSOH","11677620","11349"
"YSTHIAN","YSTHIAN","11645575","03220"
"YSUN","YUJIANGS","11644777","10451"
"YTAKAFUJ","YTAKAFUJ","11646351","08212"
"YTAKEMUR","YTAKEMUR","11645497","10214"
"YTAKIKIT","YTAKIKIT","11645896","04977"
"YTLIEW","YTLIEW","11646294","06077"
"YTTANG","TYUETENG","11646847","07422"
"YTWU","YUEHTAWU","11673760","11257"
"YUHUANG","HUANGYUE","11682614","11526"
"YULU","FELIXLU","11645153","10314"
"YUYAN","DOMIYAN","11685343","11537"
"YUZHANG","ZHANGYUF","11646158","05698"
"YVANDERV","YVANDERV","11644408","08371"
"YVKOAY","YEEVENKO","11658136","10986"
"YWCHONG","YCHONG7","10703744","07470"
"YWGAN","YWGAN","11646291","06058"
"YWLOH","YEEWENLO","11684514","10586"
"YWLOO","YWLOO","11645574","03208"
"YWONG","YUNSUMWO","11645326","02107"
"YWOOI","YUWEIOOI","11689276","06244"
"YXGAN","YXGAN","11644904","09760"
"YXU","YANZHONG","11644290","04646"
"YYCHEONG","YYCHEONG","11645339","02195"
"YYCHOO","YYCHOO","11646514","08011"
"YYCHU","YYCHU","11645589","03334"
"YYEAU","YYEAU","11644624","08700"
"YYKOH","YYKOH","11646467","06470"
"YYLAI","YYLAI","11646469","06471"
"YYLAW","YINYINLA","11050196","09822"
"YYONG","YUYINGON","11646301","06095"
"YYSONG","YYSONG","11644332","10722"
"YYYU","YYYU","11645156","10318"
"YZHU","YICHENZH","11648624","10896"
"YZWU","YZWU","11644449","10687"
"ZCANTEL","ZCANTEL","11645417","02593"
"ZCTIO","ZCTIO","10708606","05956"
"ZFORD","ZFORD","11644822","09604"
"ZHAMZAH","ZHAMZAH","11646584","06791"
"ZHILIU","ZHILIU","11644718","09433"
"ZHLI","ZHILI2","11646627","07794"
"ZHLIU","ZHLIU","11646361","08178"
"ZHMOORE","ZHMOORE","11645032","09952"
"ZHWU","ZHAOCHIW","11648628","10901"
"ZKTAN","TZEKHAI","11524691","11209"
"ZKUMAR","ZKUMAR","11683492","11532"
"ZLI","ZHELI","11645981","05097"
"ZMCHEN","ZMCHEN","11645027","09933"
"ZMJAFFAR","ZMOHDJAF","11266332","09542"
"ZMOHAMAD","ZAWANIMO","11657525","10989"
"ZMSU","ZHONGMIA","11684512","11560"
"ZPARPIA","ZPARPIA","11645547","03061"
"ZRUAN","ZHENRUAN","11646315","06149"
"ZSILVEIR","ZSILVEIR","11645081","00519"
"ZSONG","ZHENSONG","11646587","08068"
"ZSQIN","ZHENSHUI","11649400","10919"
"ZSUBEALD","ZSUBEALD","11529074","10594"
"ZYAACOB","ZYAACOB","10702326","10081"
"ZYAP","ZHENGYAP","11690198","11663"
"ZYTEOH","ZYTEOH","11646798","07593"
"ZYU","ZYKASNAV","11645355","02333"
"ZYWOO","ZYWOO","11645439","10271"
"ZYWU","ZYWU","11645924","09043"
"ZZHU","ZHAOJUNZ","11645612","10158"
"ANXU","ANXU    ","11645062","10013"
"CHZHANG","CHZHANG ","11645270","01765"
"DHORN","DOUGLASH","11645940","09035"
"DMOYA","DSMOYA  ","11646535","06651"
"DPARKER","DAVEAPAR","11645617","10131"
"HMCLINDE","HMCLINDE","11645001","09877"
"HTROUNG","HIEUTRUO","11654359","10954"
"JASHEN","JASHEN  ","11644981","10402"
"JGUI","JGGUI   ","11644764","10460"
"JHINTON","JHINTON ","11646775","07055"
"JRITCHIE","JRITCHIE","11644961","10424"
"KKONG","KONGKATH","11646343","08267"
"KSCHUNG","KSCHUNG ","11645742","04036"
"MALEWIS","MYLEWIS ","11644775","10482"
"MCLEMENT","MCLEMENT","11655139","10959"
"MLILEK","MLILEK  ","11655137","10956"
"OKATE","KOXFORD ","11655140","10542"
"RRAMANUJ","RRAMANUJ","11646376","08150"
"SSRBLJIC","SSRBLJIC","11650210","10918"
"WALIU","WALIU   ","11644946","10459"
"XILI","LIJULIA ","11645072","10034"
"YICHEN","YICHEN  ","11646508","07989"
"NTUNMORE","NTUNMORE","10001471","11959"
"CWONG13","CWONG13","10002706","11960"
"SALNCHAN","SALNCHAN","10003277","11961"
"SYYAHA","SYYAHA","10003333","11962"
"BKRZANIC","BKRZANIC","10027516","11965"
"HUZEFAMX","HUZEFAMX","10051949","11908"
"NSHAHRIA","NSHAHRIA","10052326","11966"
"TROMERO","TROMERO","10053865","11967"
"KWOODRUF","KWOODRUF","10059469","11968"
"BASTEVEN","BASTEVEN","10060610","11969"
"JSDRAEGE","JSDRAEGE","10061779","11970"
"RABROWN","RABROWN","10061845","11971"
"JSWALCOT","JSWALCOT","10062110","11972"
"TRGARCI2","TRGARCI2","10067086","11973"
"TMARIEB","TMARIEB","10069132","11974"
"JMHUFFST","JMHUFFST","10073307","11975"
"BAHILL","BAHILL","10075533","11977"
"SJFORTMA","SJFORTMA","10076059","11978"
"SBHARAT1","SBHARAT1","10078622","11799"
"TLQUINLA","TLQUINLA","10080510","11979"
"MJMOCK","MJMOCK","10080536","11980"
"AGONSALV","AGONSALV","10101872","11981"
"SGSAW","SGSAW","10103479","11982"
"XTONG","XTONG","10501388","11983"
"MFFRIEDM","MFFRIEDM","10503468","11985"
"DBROCKMY","DBROCKMY","10527308","11986"
"KRLARSON","KRLARSON","10531952","11987"
"COOI4","COOI4","10536757","11988"
"DLPRICE","DLPRICE","10546268","11989"
"ARAJAVEL","ARAJAVEL","10552912","11990"
"KSTAN1","KSTAN1","10555033","11991"
"MYLEE","MYLEE","10557933","11992"
"DJFRANCI","DJFRANCI","10561470","11993"
"JBMASTER","JBMASTER","10561579","11994"
"BHEGOH","BHEGOH","10580373","11995"
"KIASIANX","KIASIANX","10580460","11875"
"MHKNUTSO","MHKNUTSO","10591056","11996"
"MHOU","MHOU","10597803","11997"
"CRDURAN","CRDURAN","10599473","11998"
"JRSCHIFF","JRSCHIFF","10615768","11999"
"GCNOSSE","GCNOSSE","10621244","12000"
"JDSCHULT","JDSCHULT","10630434","12001"
"TLIM4","TLIM4","10631114","12002"
"JHILL1","JHILL1","10632670","12003"
"DRMCKELL","DRMCKELL","10633921","12004"
"CLEE2","CLEE2","10634708","12005"
"KBAUGUES","KBAUGUES","10636024","12006"
"BWPARRIS","BWPARRIS","10636254","12007"
"DKCHRIST","DKCHRIST","10638594","12008"
"OKCOULTE","OKCOULTE","10638741","12009"
"JKCHING","JKCHING","10642712","12010"
"BTTRENDL","BTTRENDL","10646742","12011"
"DCRYAN","DCRYAN","10647782","12012"
"CCWAGNER","CCWAGNER","10648268","12013"
"KAPRASAD","KAPRASAD","10649747","11800"
"JETHOMP1","JETHOMP1","10654680","12014"
"KMREKATE","KMREKATE","10655525","12015"
"SACOLEMA","SACOLEMA","10658756","12016"
"JBATKINS","JBATKINS","10661183","12017"
"UMSHAH","UMSHAH","10662319","12018"
"ASINMAN","ASINMAN","10662814","12019"
"SKUMA12","SKUMA12","10664332","12020"
"XZHAN12","XZHAN12","10665575","12021"
"ALEXCK","ALEXCK","10666513","12022"
"SWONG3","SWONG3","10666916","12023"
"AKHOH","AKHOH","10667564","11788"
"RAGREENB","RAGREENB","10668781","12024"
"CJMULLEN","CJMULLEN","10669330","12025"
"SUPADHYA","SUPADHYA","10671330","12026"
"YLEOW","YLEOW","10675356","12027"
"SWEEYAPX","SWEEYAPX","10678820","11854"
"SMLANE","SMLANE","10683596","12028"
"VDOKANDI","VDOKANDI","10684261","12029"
"MWANG4","MWANG4","10686343","12030"
"LACASTRO","LACASTRO","10688840","12031"
"CHENADRI","CHENADRI","10690716","12032"
"EBARBOZA","EBARBOZA","10691407","12033"
"SSRINI8","SSRINI8","10692858","12034"
"MZHU5","MZHU5","10695653","12035"
"PWEE2","PWEE2","10696917","12036"
"WTAN10","WTAN10","10697426","11802"
"WLEE21","WLEE21","10706680","12037"
"MVEXLER","MVEXLER","10714613","12038"
"BANG5","BANG5","10719873","12039"
"GAHOWLET","GAHOWLET","10986849","11780"
"KDTWEET","KDTWEET","10987675","12040"
"FJARAYAM","FJARAYAM","11048857","11805"
"ISVYAZAN","ISVYAZAN","11081953","11798"
"SPFALLEN","SPFALLEN","11109485","12041"
"RJCONOVE","RJCONOVE","11223227","12042"
"BXIE6","BXIE6","11228204","11776"
"MWIZNER1","MWIZNER1","11299233","12043"
"JMAK","JMAK","11299631","12044"
"CWILTBAN","CWILTBAN","11300198","12045"
"JJENGLIS","JJENGLIS","11302279","12046"
"GGOJANOX","GGOJANOX","11709729","11878"
"SDANILOX","SDANILOX","11709730","11868"
"DKRANTIX","DKRANTIX","11709731","11895"
"MLAUSINX","MLAUSINX","11709732","11898"
"MRAKICX","MRAKICX","11709733","11930"
"ZSTANKOX","ZSTANKOX","11709734","11943"
"DVESELIX","DVESELIX","11709735","11954"
"MOOREP1X","MOOREP1X","11709747","11910"
"SZHOU10","SZHOU10","11302668","12047"
"RDICKEL","RDICKEL","11336774","12048"
"CLKITTO","CLKITTO","11340897","12049"
"YONG3X","YONG3X","11350630","11794"
"JDLYNCH1","JDLYNCH1","11375171","12050"
"SKORADAX","SKORADAX","11402221","11893"
"YHOWX","YHOWX","11406157","11887"
"RNUNN","RNUNN","11419145","12051"
"CREDDYGX","CREDDYGX","11437574","11880"
"DPNUNEZG","DPNUNEZG","11492278","11808"
"RPANATIX","RPANATIX","11520131","11919"
"NAGALLA","NAGALLA","11538928","12052"
"HALLMART","HALLMART","11578444","12053"
"SOUBHAGX","SOUBHAGX","11589455","11892"
"LHOOX","LHOOX","11601974","11886"
"CHUCHERS","CHUCHERS","11609626","12054"
